tv_series,tv_seriesLabel,start_year,end_year,awardLabel,subjectLabel
http://www.wikidata.org/entity/Q1659301,Im Angesicht des Verbrechens,2010,2010,Золотая камера,Организованная преступность в России
http://www.wikidata.org/entity/Q1156876,Закон Хэрри,2011,2012,Премия «Эмми» в категории «Лучший приглашённый актёр в драматическом телесериале»,
http://www.wikidata.org/entity/Q1156876,Закон Хэрри,2011,2012,Премия «Эмми» в категории «Лучшая приглашённая актриса в драматическом телесериале»,
http://www.wikidata.org/entity/Q1145054,The NBC Mystery Movie,1971,1977,премия «Эмми» за лучший драматический сериал,
http://www.wikidata.org/entity/Q1145054,The NBC Mystery Movie,1971,1977,Премия «Эмми» за лучшую женскую роль в драматическом телесериале,
http://www.wikidata.org/entity/Q1145054,The NBC Mystery Movie,1971,1977,премия «Эмми» за лучшую женскую роль в мини-сериале или фильме,
http://www.wikidata.org/entity/Q1145054,The NBC Mystery Movie,1971,1977,премия «Эмми» за лучшую мужскую роль в драматическом телесериале,
http://www.wikidata.org/entity/Q1145054,The NBC Mystery Movie,1971,1977,премия «Эмми» за лучшую мужскую роль в мини-сериале или фильме,
http://www.wikidata.org/entity/Q1545694,Штромберг,2004,2012,Немецкая комедийная премия,
http://www.wikidata.org/entity/Q1545694,Штромберг,2004,2012,Grimme-Preis 2005,
http://www.wikidata.org/entity/Q1571652,Собака точка ком,2012,2015,Прайм-таймовая премия «Эмми» за лучшее озвучивание персонажа,
http://www.wikidata.org/entity/Q1156746,Саутленд,2009,2013,NAACP Image Award лучшей актрисе второго плана в драматическом сериале,Департамент полиции города Лос-Анджелес
http://www.wikidata.org/entity/Q1161822,Моя так называемая жизнь,1994,1995,Прайм-тайм премия «Эмми» за лучший сценарий драматического телесериала,
http://www.wikidata.org/entity/Q1156746,Саутленд,2009,2013,Премия Гильдии киноактёров США за лучший каскадёрский ансамбль в телесериалах,Департамент полиции города Лос-Анджелес
